#EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
usp000br3p|2003-02-20T20:07:04.850|-18.442|-70.994|33|us|us|us|usp000br3p|mwc|5.6|hrv|73 km W of Arica, Chile
usp000br2v|2003-02-20T10:37:04.980|-0.944|126.791|34|us|us|us|usp000br2v|mwc|5.6|hrv|202 km SSW of Ternate, Indonesia
usp000bqyk|2003-02-18T16:01:06.960|-34.429|-112.146|10|us|us|us|usp000bqyk|mwc|5.3|hrv|southern East Pacific Rise
usp000bqxs|2003-02-18T09:20:50.420|-0.144|124.674|33|us|us|us|usp000bqxs|mwc|5|hrv|162 km S of Tomohon, Indonesia
usp000bqve|2003-02-17T04:42:00.210|19.082|-104.784|33|us|us|us|usp000bqve|mwc|5.3|hrv|17 km SW of Barra de Navidad, Mexico
usp000bquy|2003-02-16T22:24:23.410|-34.799|-179.755|33|us|us|us|usp000bquy|mwc|5.2|hrv|
usp000bqst|2003-02-16T03:03:48.160|37.417|141.019|65.1|us|us|us|usp000bqst|mwc|5.2|hrv|7 km SSE of Namie, Japan
usp000bqss|2003-02-16T02:48:11.620|-34.869|-179.515|41.1|us|us|us|usp000bqss|mwc|5.4|hrv|south of the Kermadec Islands
usp000bqr6|2003-02-15T11:01:59.860|12.168|124.079|10|us|us|us|usp000bqr6|mwc|6.3|hrv|11 km SSW of San Vicente, Philippines
usp000bqqg|2003-02-15T05:47:58.960|12.171|123.921|10|us|us|us|usp000bqqg|mwc|5.8|hrv|2 km N of Palanas, Philippines
usp000bqqb|2003-02-15T03:38:42.600|-3.606|135.283|10|us|us|us|usp000bqqb|mwc|5.1|hrv|36 km SW of Nabire, Indonesia
usp000bqpw|2003-02-14T22:44:13.520|-12.878|-78.195|33|us|us|us|usp000bqpw|mwc|5.1|hrv|148 km SW of Callao, Peru
usp000bqp3|2003-02-14T17:08:37.930|-3.58|144.389|10|us|us|us|usp000bqp3|mb|5|us|64 km NE of Angoram, Papua New Guinea
usp000bqnf|2003-02-14T10:28:58.930|28.046|56.818|37.7|us|us|us|usp000bqnf|mwc|5.6|hrv|104 km NNW of M?n?b, Iran
usp000bqmv|2003-02-14T03:21:16.460|-16.449|-173.322|33|us|us|us|usp000bqmv|mwc|5.7|hrv|74 km SE of Hihifo, Tonga
usp000bqky|2003-02-13T15:38:51.740|-22.207|-179.64|591|us|us|us|usp000bqky|mwc|5.6|hrv|south of the Fiji Islands
usp000bqke|2003-02-13T08:23:47.240|-12.914|-14.544|10|us|us|us|usp000bqke|mwc|5.1|hrv|southern Mid-Atlantic Ridge
usp000bqkb|2003-02-13T05:59:10.580|-6.726|-11.802|10|us|us|us|usp000bqkb|mwc|5.4|hrv|Ascension Island region
usp000bqk7|2003-02-13T04:45:21.490|2.66|-31.302|10|us|us|us|usp000bqk7|mwc|5.3|hrv|central Mid-Atlantic Ridge
usp000bqj9|2003-02-12T22:33:30.830|-3.652|144.242|10|us|us|us|usp000bqj9|mwc|6.2|hrv|49 km NNE of Angoram, Papua New Guinea
usp000bqhc|2003-02-12T11:43:54.090|-37.848|178.841|58.9|us|us|us|usp000bqhc|mwc|5.5|hrv|115 km NE of Gisborne, New Zealand
usp000bqh5|2003-02-12T10:33:13.190|13.026|-88.782|47|us|us|us|usp000bqh5|mwc|5.2|hrv|37 km SW of Puerto El Triunfo, El Salvador
usp000bqfm|2003-02-11T14:40:42.030|-4.976|145.34|71.1|us|us|us|usp000bqfm|mwc|5.2|hrv|56 km WNW of Madang, Papua New Guinea
usp000bqf8|2003-02-11T10:36:21.130|32.512|93.787|33|us|us|us|usp000bqf8|mwc|5.1|hrv|199 km NE of Nagqu, China
usp000bqez|2003-02-11T08:58:54.270|-4.691|134.867|33|us|us|us|usp000bqez|mwc|5.5|hrv|163 km SSW of Nabire, Indonesia
usp000bqdx|2003-02-11T00:49:50.070|-16.248|-174.969|300|us|us|us|usp000bqdx|mwc|5.1|hrv|129 km WSW of Hihifo, Tonga
usp000bqd6|2003-02-10T15:28:13.330|-6.073|152.975|33|us|us|us|usp000bqd6|mwc|5|hrv|206 km SSE of Kokopo, Papua New Guinea
usp000bqd0|2003-02-10T12:48:13.120|-24.519|-176.34|33|us|us|us|usp000bqd0|mwc|5.6|hrv|south of the Fiji Islands
usp000bqc9|2003-02-10T04:49:31.120|-6.011|149.792|33|us|us|us|usp000bqc9|mwc|6.3|hrv|34 km NE of Kandrian, Papua New Guinea
usp000bqby|2003-02-10T01:12:15.230|-4.699|153.082|33|us|us|us|usp000bqby|mwc|5.1|hrv|98 km ESE of Kokopo, Papua New Guinea
usp000bqav|2003-02-09T14:00:03.980|-19.072|-174.738|128.8|us|us|us|usp000bqav|mwc|5.4|hrv|91 km NNW of Pangai, Tonga
usp000bq8a|2003-02-08T08:49:57.440|-39.785|45.104|10|us|us|us|usp000bq8a|mwb|5.7|us|Southwest Indian Ridge
usp000bq84|2003-02-08T07:19:34.970|20.887|121.571|66.1|us|us|us|usp000bq84|mwc|5.1|hrv|63 km NW of Basco, Philippines
usp000bq6z|2003-02-07T18:47:42.220|-21.107|-175.723|113.7|us|us|us|usp000bq6z|mwc|5.5|hrv|53 km W of Haveluloto, Tonga
usp000bq6r|2003-02-07T17:13:37.900|-29.546|-71.346|55.2|guc|us|us|usp000bq6r|mb|5|us|40 km NNW of La Serena, Chile
usp000bq5g|2003-02-07T04:33:23.450|-28.743|-177.438|75.5|us|us|us|usp000bq5g|mwc|5.1|hrv|Kermadec Islands region
usp000bq4s|2003-02-07T01:08:13.900|-4.558|153.598|104.7|us|us|us|usp000bq4s|mwc|5.2|hrv|149 km E of Kokopo, Papua New Guinea
usp000bq3d|2003-02-06T12:36:11.780|-16.62|177.546|33|us|us|us|usp000bq3d|mwc|5.3|hrv|102 km N of Ba, Fiji
usp000bq3c|2003-02-06T12:31:59.800|-16.698|177.559|33|us|us|us|usp000bq3c|mwc|5.2|hrv|93 km N of Ba, Fiji
usp000bq3a|2003-02-06T12:06:12.590|-16.816|177.573|33|us|us|us|usp000bq3a|mwc|5.2|hrv|80 km N of Ba, Fiji
usp000bq1x|2003-02-05T19:01:11.090|13.774|-90.88|56.5|us|us|us|usp000bq1x|mwc|5.6|hrv|near the coast of Guatemala
usp000bq0q|2003-02-05T01:04:34.860|-32.097|-179.221|100|us|us|us|usp000bq0q|mb|5|us|south of the Kermadec Islands
usp000bpz3|2003-02-04T06:55:12.490|13.441|-90.439|33|us|us|us|usp000bpz3|mb|5|us|61 km SSE of Iztapa, Guatemala
usp000bpz0|2003-02-04T06:10:27.100|-10.144|160.817|33|us|us|us|usp000bpz0|mwc|5.2|hrv|123 km SE of Honiara, Solomon Islands
usp000bpx7|2003-02-03T11:46:17.280|-2.73|101.196|33|us|us|us|usp000bpx7|mwc|5.6|hrv|77 km SSW of Sungai Penuh, Indonesia
usp000bpth|2003-02-02T06:17:44.220|4.001|95.425|80.8|us|us|us|usp000bpth|mwc|5.2|hrv|79 km WSW of Meulaboh, Indonesia
usp000bptf|2003-02-02T06:02:41.730|-26.463|-177.405|121.8|us|us|us|usp000bptf|mwc|5.4|hrv|south of the Fiji Islands
usp000bpsp|2003-02-01T20:51:33.840|-6.362|154.612|33|us|us|us|usp000bpsp|mwb|5.6|us|96 km W of Panguna, Papua New Guinea
usp000bpsm|2003-02-01T20:36:16.990|-11.041|166.226|147.1|us|us|us|usp000bpsm|mb|5|us|58 km SE of Lata, Solomon Islands
usp000bps7|2003-02-01T16:30:57.000|16.554|-92.886|211.2|us|us|us|usp000bps7|mwc|5.8|hrv|7 km NNW of Nuevo Vicente Guerrero (El Chichonal), Mexico
usp000bprv|2003-02-01T13:47:46.820|7.469|-81.815|10|us|us|us|usp000bprv|mwb|5.6|us|59 km WSW of Río Grande, Panama
usp000bpqb|2003-01-31T20:53:09.430|-5.513|103.677|33|us|us|us|usp000bpqb|mwc|5.1|hrv|153 km WSW of Kotabumi, Indonesia
usp000bpq9|2003-01-31T20:12:17.250|10.241|-85.339|27.1|us|us|us|usp000bpq9|mwc|5.3|hrv|15 km NE of Nicoya, Costa Rica
usp000bpq4|2003-01-31T18:32:28.580|10.304|-85.385|25.7|us|us|us|usp000bpq4|mwc|5.3|hrv|18 km NNE of Nicoya, Costa Rica
usp000bppx|2003-01-31T16:54:33.490|-2.756|-77.055|111.8|us|us|us|usp000bppx|mwc|5.2|hrv|105 km NW of Alianza Cristiana, Peru
usp000bpn5|2003-01-30T17:21:09.210|7.844|94.203|33|us|us|us|usp000bpn5|mwc|5.2|hrv|248 km NNW of Sabang, Indonesia
usp000bpkx|2003-01-30T05:54:38.690|-22.83|-68.512|97.7|us|us|us|usp000bpkx|mb|5|us|33 km WNW of San Pedro de Atacama, Chile
usp000bpfc|2003-01-28T16:12:02.800|2.854|126.489|83.4|us|us|us|usp000bpfc|mwc|5.3|hrv|209 km NW of Tobelo, Indonesia
usp000bpf6|2003-01-28T14:04:58.740|-0.706|122.033|10|us|us|us|usp000bpf6|mwc|5.2|hrv|88 km WNW of Luwuk, Indonesia
usp000bpes|2003-01-28T11:29:36.600|-0.688|121.958|10|us|us|us|usp000bpes|mwc|5.4|hrv|96 km WNW of Luwuk, Indonesia
usp000bpee|2003-01-28T07:56:24.060|-30.646|-65.162|168.2|us|us|us|usp000bpee|mb|5.1|us|21 km E of Serrezuela, Argentina
usp000bpdd|2003-01-28T00:53:48.580|-15.372|-74.083|68.2|us|us|us|usp000bpdd|mwc|5.2|hrv|31 km N of Tocota, Peru
usp000bpa1|2003-01-27T05:26:23.040|39.5|39.878|10|us|us|us|usp000bpa1|mwc|6.1|hrv|2 km NW of Pulumer, Turkey
usp000bp83|2003-01-26T20:22:06.790|12.573|48.039|10|us|us|us|usp000bp83|mwc|5.1|hrv|157 km N of Las Khorey, Somalia
usp000bp78|2003-01-26T10:49:28.880|12.95|95.607|20|us|us|us|usp000bp78|mwc|5.1|hrv|Andaman Islands, India region
usp000bp0u|2003-01-23T00:08:22.850|-8.807|118.524|33|us|us|us|usp000bp0u|mwc|5.5|hrv|30 km SSE of Dompu, Indonesia
usp000bp0c|2003-01-22T20:15:34.710|18.737|-104.467|10|us|us|us|usp000bp0c|mwc|5.5|hrv|42 km SSW of El Colomo, Mexico
usp000bp09|2003-01-22T19:41:38.510|18.822|-104.374|10|us|us|us|usp000bp09|mwc|5.9|hrv|29 km SSW of El Colomo, Mexico
usp000bnyx|2003-01-22T02:58:50.710|4.495|97.568|33|us|us|us|usp000bnyx|mb|5.7|us|44 km W of Langsa, Indonesia
usp000bnyv|2003-01-22T02:28:54.920|18.403|-104.521|10|us|us|us|usp000bnyv|mb|5.1|us|74 km SW of Cuyutlán, Mexico
usp000bnyr|2003-01-22T02:06:34.610|18.77|-104.104|24|us|us|us|usp000bnyr|mwb|7.6|us|16 km SSW of Cuyutlán, Mexico
usp000bnyc|2003-01-21T21:57:22.130|-20.543|-178.354|530.1|us|us|us|usp000bnyc|mb|5|us|Fiji region
usp000bnyb|2003-01-21T21:53:12.960|2.667|128.607|33|us|us|us|usp000bnyb|mwc|5.1|hrv|123 km NNE of Tobelo, Indonesia
usp000bnxh|2003-01-21T07:06:53.200|13.563|-90.858|33|us|us|us|usp000bnxh|mwc|5.4|hrv|40 km S of Puerto San José, Guatemala
usp000bnx9|2003-01-21T04:19:23.300|36.327|140.938|40.7|us|us|us|usp000bnx9|mb|5.3|us|31 km E of ?arai, Japan
usp000bnx3|2003-01-21T02:46:47.740|13.626|-90.774|24|us|us|us|usp000bnx3|mwc|6.5|hrv|33 km S of Puerto San José, Guatemala
usp000bnwu|2003-01-21T00:17:34.500|-5.234|153.492|33|us|us|us|usp000bnwu|mwc|5.2|hrv|New Ireland region, Papua New Guinea
usp000bnwd|2003-01-20T19:04:50.930|-15.598|-173.536|100|us|us|us|usp000bnwd|mwb|5.8|us|48 km NE of Hihifo, Tonga
usp000bnwc|2003-01-20T18:43:53.390|-20.393|-178.427|600|us|us|us|usp000bnwc|mwc|5.6|hrv|Fiji region
usp000bnvq|2003-01-20T08:43:06.070|-10.491|160.77|33|us|us|us|usp000bnvq|mwc|7.3|hrv|126 km W of Kirakira, Solomon Islands
usp000bnum|2003-01-19T18:34:42.280|-5.198|153.633|83.5|us|us|us|usp000bnum|mwc|5.5|hrv|178 km ESE of Kokopo, Papua New Guinea
usp000bnt7|2003-01-19T02:55:24.280|-3.428|101.638|53.2|us|us|us|usp000bnt7|mb|5.1|us|80 km WNW of Bengkulu, Indonesia
usp000bnsp|2003-01-18T20:37:41.370|35.082|-34.931|10|us|us|us|usp000bnsp|mwc|5.2|hrv|Azores Islands region
usp000bnsm|2003-01-18T19:50:28.420|33.941|137.183|33|us|us|us|usp000bnsm|mwc|5.5|hrv|67 km SSE of Toba, Japan
usp000bns2|2003-01-18T11:25:47.530|-22.355|-176.571|116.3|us|us|us|usp000bns2|mwc|5.2|hrv|193 km SW of Vaini, Tonga
usp000bnr5|2003-01-18T02:10:13.110|-35.849|179.262|114.8|us|us|us|usp000bnr5|mwc|5.2|hrv|297 km NE of Opotiki, New Zealand
usp000bnqw|2003-01-17T23:46:08.530|1.947|122.682|483|us|us|us|usp000bnqw|mwc|5.8|hrv|161 km NNW of Gorontalo, Indonesia
usp000bnq5|2003-01-17T14:31:10.200|7.774|93.845|35.6|us|us|us|usp000bnq5|mwc|5.2|hrv|264 km NW of Sabang, Indonesia
usp000bnq3|2003-01-17T13:23:32.450|23.505|120.706|19.4|us|us|us|usp000bnq3|ml|5|tap|26 km E of Pizitou, Taiwan
usp000bnpc|2003-01-17T02:53:03.930|19.888|95.238|101.8|us|us|us|usp000bnpc|mwc|5|hrv|34 km WSW of Taungdwingyi, Myanmar
usp000bnnn|2003-01-16T16:47:07.000|1.46|127.033|63.6|us|us|us|usp000bnnn|mb|5|us|83 km NNW of Ternate, Indonesia
usp000bnnc|2003-01-16T11:36:49.140|29.8|88.006|12.2|us|us|us|usp000bnnc|mb|5.1|us|104 km NW of Rikaze, China
usp000bnmm|2003-01-16T03:42:25.670|27.315|128.758|41.1|us|us|us|usp000bnmm|mwc|5.4|hrv|109 km NE of Nago, Japan
usp000bnj0|2003-01-14T14:13:57.190|27.99|62.346|56.7|us|us|us|usp000bnj0|mwc|5.4|hrv|113 km ESE of Kh?sh, Iran
usp000bngu|2003-01-13T20:02:00.730|-15.68|-173.474|33|us|us|us|usp000bngu|mwc|5.3|hrv|45 km NE of Hihifo, Tonga
usp000bngj|2003-01-13T16:35:02.910|12.922|95.552|33|us|us|us|usp000bngj|mwc|5.3|hrv|Andaman Islands, India region
usp000bng7|2003-01-13T08:32:06.720|18.927|120.718|33|us|us|us|usp000bng7|mwc|5.1|hrv|41 km N of Pagudpud, Philippines
usp000bne8|2003-01-12T04:08:19.010|-17.396|-173.913|58.2|us|us|us|usp000bne8|mwc|5.1|hrv|139 km N of Neiafu, Tonga
usp000bndp|2003-01-11T17:45:30.640|29.59|51.474|33|us|us|us|usp000bndp|mwc|5.2|hrv|17 km W of K?zer?n, Iran
usp000bnd0|2003-01-11T07:30:06.450|-4.887|-11.606|10|us|us|us|usp000bnd0|mwc|5.1|hrv|north of Ascension Island
usp000bncw|2003-01-11T06:22:56.980|-26.299|-177.657|152.4|us|us|us|usp000bncw|mb|5.1|us|south of the Fiji Islands
usp000bncq|2003-01-11T04:19:32.540|-5.161|152.875|81.7|us|us|us|usp000bncq|mb|5|us|112 km SE of Kokopo, Papua New Guinea
usp000bnc1|2003-01-10T18:19:20.560|-15.86|-174.38|146.3|us|us|us|usp000bnc1|mwc|5.5|hrv|63 km W of Hihifo, Tonga
usp000bnbu|2003-01-10T15:25:59.520|0.217|97.921|26.4|us|us|us|usp000bnbu|mb|5.3|us|193 km SSW of Sibolga, Indonesia
usp000bnbt|2003-01-10T15:18:55.100|0.202|97.957|27.2|us|us|us|usp000bnbt|mwc|5.7|hrv|193 km SSW of Sibolga, Indonesia
usp000bnbn|2003-01-10T13:11:56.910|-5.311|153.701|71.9|us|us|us|usp000bnbn|mwb|6.7|us|191 km SE of Kokopo, Papua New Guinea
usp000bnb5|2003-01-10T02:08:02.800|16.968|-100.301|29.6|unm|us|us|usp000bnb5|mwc|5.2|hrv|9 km SW of El Papayo, Mexico
usp000bnb2|2003-01-10T01:29:17.980|-33.24|-178.777|33.6|us|us|us|usp000bnb2|mb|5.1|us|south of the Kermadec Islands
usp000bn9z|2003-01-09T07:02:57.430|-18.15|-71.001|33|us|us|us|usp000bn9z|mwc|5.3|hrv|56 km SW of Las Yaras, Peru
usp000bn9v|2003-01-09T04:42:43.290|0.538|98.6|45.4|us|us|us|usp000bn9v|mwc|5.5|hrv|119 km SW of Padangsidempuan, Indonesia
usp000bn9t|2003-01-09T04:14:19.570|36.378|141.15|33|us|us|us|usp000bn9t|mb|5.2|us|51 km ESE of Hitachi, Japan
usp000bn9n|2003-01-09T03:40:28.360|0.153|123.521|136.4|us|us|us|usp000bn9n|mwc|5.5|hrv|66 km SE of Gorontalo, Indonesia
usp000bn9m|2003-01-09T02:50:45.790|-19.664|-176.295|10|us|us|us|usp000bn9m|mwc|6|hrv|199 km NW of Nuku‘alofa, Tonga
usp000bn8j|2003-01-08T14:29:10.310|6.036|-77.388|33|us|us|us|usp000bn8j|mwc|5.7|hrv|21 km S of Bahía Solano, Colombia
usp000bn84|2003-01-08T04:45:04.840|-9.444|-75.554|34.9|us|us|us|usp000bn84|mb|5.1|us|51 km ESE of Tingo María, Peru
usp000bn7t|2003-01-08T00:28:35.420|-20.577|-174.682|70.7|us|us|us|usp000bn7t|mwc|5.7|hrv|73 km NNE of Kolonga, Tonga
usp000bn7h|2003-01-07T17:27:11.630|-21.233|-68.673|111.1|us|us|us|usp000bn7h|mb|5|us|137 km N of Calama, Chile
usp000bn6p|2003-01-07T08:06:53.010|-10.213|160.936|33|us|us|us|usp000bn6p|mwc|5.7|hrv|111 km WNW of Kirakira, Solomon Islands
usp000bn6f|2003-01-07T05:01:54.830|-4.244|152.787|33|us|us|us|usp000bn6f|mwc|5.4|hrv|58 km E of Kokopo, Papua New Guinea
usp000bn65|2003-01-07T00:54:51.560|-33.765|-70.054|110.8|us|us|us|usp000bn65|mwc|5.7|hrv|51 km ESE of Puente Alto, Chile
usp000bn63|2003-01-06T23:43:50.840|15.651|119.658|10|us|us|us|usp000bn63|mwb|6|us|25 km WSW of Bolitoc, Philippines
usp000bn5y|2003-01-06T21:16:01.190|-8.609|110.645|116.4|us|us|us|usp000bn5y|mb|5.1|us|79 km SSE of Pundong, Indonesia
usp000bn5h|2003-01-06T14:57:33.860|20.095|121.5|33|us|us|us|usp000bn5h|mwc|5.6|hrv|62 km SW of Basco, Philippines
usp000bn45|2003-01-05T16:16:35.540|-6.607|105.645|33|us|us|us|usp000bn45|mwc|5.2|hrv|32 km SW of Labuan, Indonesia
usp000bn3f|2003-01-05T09:25:55.350|-21.537|-68.289|126.1|us|us|us|usp000bn3f|mwc|5.2|hrv|121 km NNE of Calama, Chile
usp000bn2k|2003-01-04T18:38:02.660|-17.436|167.584|33|us|us|us|usp000bn2k|mwc|5.4|hrv|84 km WNW of Port-Vila, Vanuatu
usp000bn1v|2003-01-04T11:07:20.390|39.624|76.994|33|us|us|us|usp000bn1v|mwc|5.2|hrv|88 km E of Kashgar, China
usp000bn1t|2003-01-04T10:26:23.070|-35.516|179.952|157.8|us|us|us|usp000bn1t|mb|5|us|off the east coast of the North Island of New Zealand
usp000bn1f|2003-01-04T05:15:03.840|-20.57|-177.661|378|us|us|us|usp000bn1f|mwc|6.5|hrv|262 km WNW of Haveluloto, Tonga
usp000bmzy|2003-01-03T13:54:28.350|-3.069|139.428|33|us|us|us|usp000bmzy|mwc|5.3|hrv|143 km WSW of Abepura, Indonesia
usp000bmyx|2003-01-03T01:34:13.370|-8.747|117.788|41.3|us|us|us|usp000bmyx|mwc|5.5|hrv|Sumbawa region, Indonesia
usp000bmx7|2003-01-02T00:20:12.430|-17.399|-72.573|33|us|us|us|usp000bmx7|mwc|5.3|hrv|67 km SW of Islay (Matarani), Peru
usp000bmvu|2003-01-01T11:56:18.490|-11.42|166.194|33|us|us|us|usp000bmvu|mwc|5.2|hrv|88 km SSE of Lata, Solomon Islands
usp000bmv3|2003-01-01T06:23:08.620|-7.99|119.909|168.9|us|us|us|usp000bmv3|mwc|5.3|hrv|56 km N of Labuan Bajo, Indonesia
usp000bmq9|2002-12-30T04:49:08.690|7.471|123.407|10|us|us|us|usp000bmq9|mwc|6.3|hrv|0 km NNW of Tabina, Philippines
usp000bmn2|2002-12-29T06:56:28.260|-3.799|141.241|46.5|us|us|us|usp000bmn2|mwb|5.5|us|123 km S of Vanimo, Papua New Guinea
usp000bmk7|2002-12-28T10:49:54.420|-7.418|128.141|100|us|us|us|usp000bmk7|mb|5.2|us|175 km NE of Lospalos, Timor Leste
usp000bmjt|2002-12-28T07:44:33.330|-15.065|-173.857|37.8|us|us|us|usp000bmjt|mwc|5.2|hrv|98 km N of Hihifo, Tonga
usp000bmjd|2002-12-28T03:20:43.600|-18.247|-178.534|626.6|us|us|us|usp000bmjd|mwc|5.9|hrv|228 km E of Levuka, Fiji
usp000bmh8|2002-12-27T13:28:36.320|4.111|97.72|138.5|us|us|us|usp000bmh8|mwc|5.4|hrv|48 km SW of Langsa, Indonesia
usp000bmfv|2002-12-26T22:20:20.510|-31.234|-68.571|112.4|us|us|us|usp000bmfv|mwc|5.3|hrv|22 km NNW of San Martín, Argentina
usp000bmds|2002-12-25T19:13:42.740|35.704|69.868|90.8|us|us|us|usp000bmds|mwc|5.5|hrv|53 km NE of B?z?rak, Afghanistan
usp000bmd4|2002-12-25T12:57:03.200|39.57|75.254|10|us|us|us|usp000bmd4|mwc|5.7|hrv|64 km W of Kashgar, China
usp000bmct|2002-12-25T08:54:25.290|-17.745|-178.899|568.2|us|us|us|usp000bmct|mwc|5.5|hrv|192 km E of Levuka, Fiji
usp000bmc4|2002-12-25T01:43:34.170|15.149|-104.701|33|us|us|us|usp000bmc4|mwc|5.1|hrv|off the coast of Michoacan, Mexico
usp000bmbe|2002-12-24T17:03:02.940|34.594|47.454|33|us|us|us|usp000bmbe|mwc|5.2|hrv|24 km SSW of Sonqor, Iran
usp000bmaw|2002-12-24T11:37:39.850|-7.14|154.692|46.3|us|us|us|usp000bmaw|mwc|5.3|hrv|126 km SW of Panguna, Papua New Guinea
usp000bmav|2002-12-24T11:31:59.270|-7.211|154.823|33|us|us|us|usp000bmav|mwc|5.1|hrv|123 km SW of Panguna, Papua New Guinea
usp000bm8t|2002-12-23T13:46:11.360|16.957|-85.578|33|us|us|us|usp000bm8t|mwb|6|us|63 km NNE of Savannah Bight, Honduras
usp000bm8k|2002-12-23T11:55:24.030|-15.145|66.905|10|us|us|us|usp000bm8k|mwc|5.3|hrv|Mid-Indian Ridge
usp000bm7m|2002-12-23T02:50:38.270|-1.724|34.971|10|us|us|us|usp000bm7m|mwc|5.2|hrv|33 km ENE of Mugumu, Tanzania
usp000bm74|2002-12-22T21:44:10.830|17.034|119.997|33|us|us|us|usp000bm74|mwc|5.3|hrv|45 km WNW of Rimus, Philippines
usp000bm5z|2002-12-22T11:35:20.450|1.986|66.794|10|us|us|us|usp000bm5z|mwc|5|hrv|Carlsberg Ridge
usp000bm5x|2002-12-22T11:13:44.700|-10.503|161.281|33.1|us|us|us|usp000bm5x|mwc|5.2|hrv|70 km W of Kirakira, Solomon Islands
usp000bm5f|2002-12-22T07:29:32.710|-7.687|156.133|33|us|us|us|usp000bm5f|mwc|5.2|hrv|90 km WNW of Gizo, Solomon Islands
usp000bm49|2002-12-21T18:50:54.760|18.357|-62.38|52.9|us|us|us|usp000bm49|mwc|5.4|hrv|73 km ENE of The Valley, Anguilla
usp000bm43|2002-12-21T17:41:13.540|4.983|123.158|602.5|us|us|us|usp000bm43|mwc|5.7|hrv|177 km SW of Palimbang, Philippines
usp000bm3r|2002-12-21T14:12:35.690|-10.651|-13.21|10|us|us|us|usp000bm3r|mwc|5.2|hrv|Ascension Island region
usp000bm36|2002-12-21T06:09:18.830|21.737|121.551|33|us|us|us|usp000bm36|mwc|5.1|hrv|88 km ESE of Hengchun, Taiwan
usp000bm2h|2002-12-21T00:46:07.580|3.711|-79.001|10|us|us|us|usp000bm2h|mwc|5.3|hrv|146 km NNW of Mosquera, Colombia
usp000bm2a|2002-12-20T21:06:55.710|-15.502|-173.168|57.3|us|us|us|usp000bm2a|mwc|5.2|hrv|83 km NE of Hihifo, Tonga
usp000bm1t|2002-12-20T14:14:42.050|-3.076|147.943|33|us|us|us|usp000bm1t|mwc|6.3|hrv|137 km SSE of Lorengau, Papua New Guinea
usp000bm0k|2002-12-19T22:21:35.680|35.301|74.494|33|us|us|us|usp000bm0k|mb|5|us|70 km SSE of Gilgit, Pakistan
usp000bkyp|2002-12-19T03:42:45.840|0.911|126.273|33|us|us|us|usp000bkyp|mwc|5.6|hrv|124 km W of Ternate, Indonesia
usp000bkxc|2002-12-18T11:39:51.530|9.305|126.381|33|us|us|us|usp000bkxc|mwc|5.2|hrv|21 km E of Cortes, Philippines
usp000bkvm|2002-12-17T16:09:12.250|-7.003|125.411|493.2|us|us|us|usp000bkvm|mwc|5.7|hrv|172 km NNW of Metinaro, Timor Leste
usp000bku2|2002-12-16T17:30:47.150|-6.731|130.621|33|us|us|us|usp000bku2|mwc|5.1|hrv|265 km WSW of Tual, Indonesia
usp000bktw|2002-12-16T16:13:31.610|-16.206|-174.142|115.5|us|us|us|usp000bktw|mwc|5.6|hrv|46 km SW of Hihifo, Tonga
usp000bktp|2002-12-16T12:37:58.610|-5.105|151.031|129.1|us|us|us|usp000bktp|mwc|5.4|hrv|110 km ENE of Kimbe, Papua New Guinea
usp000bkte|2002-12-16T09:46:32.180|-26.784|-107.208|10|us|us|us|usp000bkte|mb|5|us|223 km E of Hanga Roa, Chile
usp000bksw|2002-12-16T02:19:44.800|-5.372|153.619|33|us|us|us|usp000bksw|mwc|5.1|hrv|188 km SE of Kokopo, Papua New Guinea
usp000bkr5|2002-12-15T05:56:23.810|10.825|-43.248|10|us|us|us|usp000bkr5|mwc|5.3|hrv|northern Mid-Atlantic Ridge
usp000bkpm|2002-12-14T13:27:29.100|39.736|97.443|22|us|us|us|usp000bkpm|mwb|5.6|us|27 km WSW of Laojunmiao, China
usp000bkp2|2002-12-14T09:57:03.800|-1.181|123.641|33|us|us|us|usp000bkp2|mwc|5.1|hrv|98 km ESE of Luwuk, Indonesia
usp000bkmq|2002-12-13T19:25:35.550|-22.265|-68.535|110|us|us|us|usp000bkmq|mwc|5.2|hrv|45 km ENE of Calama, Chile
usp000bkmj|2002-12-13T16:31:11.950|-15.601|-71.935|11.5|us|us|us|usp000bkmj|mwc|5.3|hrv|2 km S of Tapay, Peru
usp000bkkj|2002-12-13T01:45:35.770|8.844|94.065|33|us|us|us|usp000bkkj|mwc|5|hrv|
usp000bkka|2002-12-12T23:35:09.890|26.638|-44.619|10|us|us|us|usp000bkka|mwc|5.2|hrv|northern Mid-Atlantic Ridge
usp000bkjm|2002-12-12T10:19:42.690|-7.822|156.216|55.7|us|us|us|usp000bkjm|mb|5.5|us|75 km WNW of Gizo, Solomon Islands
usp000bkjf|2002-12-12T08:30:42.770|-4.786|153.275|34|us|us|us|usp000bkjf|mwb|6.7|us|New Ireland region, Papua New Guinea
usp000bkj7|2002-12-12T04:03:15.990|-31.798|-67.301|126|us|us|us|usp000bkj7|mwc|5.3|hrv|94 km E of Caucete, Argentina
usp000bkhs|2002-12-11T20:18:14.080|31.629|140.441|66.8|us|us|us|usp000bkhs|mwc|5.2|hrv|Izu Islands, Japan region
